ID,Question ID,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explain,Difficulty,Publish,Created At,Updated At
260867,4714,"'রঘুপতি ও জয়সিংহ' চরিত্র দুটি রবীন্দ্রনাথ ঠাকুরের কোন নাটকের অন্তর্গত? ","ক) প্রায়শ্চিত্ত ","খ) ডাকঘর ","গ) মুক্তধারা ","ঘ) বিসর্জন ",,4,"<strong>'বিসর্জন' নাটক:</strong><br />&bull; 'বিসর্জন' (১৮৯১) রবীন্দ্রনাথ ঠাকুর রচিত একটি নাটক। 'রাজর্ষি' উপন্যাসের প্রথমাংশ অবলম্বনে 'বিসর্জন' নাটকটি রচিত হয়।<br />- রবীন্দ্রনাথ রচিত বিসর্জন নাটকে গোমতী নদীর কথা উল্লেখ আছে ।<br />- এই নাটকের উল্লেখযোগ্য চরিত্র: <strong>জয়সিংহ,</strong> <strong>রঘুপতি</strong>, অর্পনা ।<br />- নাটকটি অমিত্রাক্ষর ছন্দে রচিত ।<br /><br />তার উল্লেখযোগ্য নাটকগুলো হলো :<br />- রুদ্র চন্দ্র<br />- বাল্মিকী প্রতিভা<br />- কালের যাত্রা<br />- তাসের দেশ<br />- ডাকঘর<br />- মালিনী ইত্যাদি<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা ( ড. সৌমিত্র শেখর) ও বাংলাপিডিয়া।",1,True,2023-05-09 10:17:33.228133+00:00,2023-05-18 03:57:10.052534+00:00
260901,4714,"রবীন্দ্রনাথ ঠাকুরের শব্দ ও ভাষা সংক্রান্ত গ্রন্থের নাম কী? ","ক) ধ্বনিতত্ত্ব ","খ) বাংলা ধ্বনিতত্ত্ব ও শব্দতত্ত্ব ","গ) শব্দতত্ত্ব ","ঘ) ধ্বনিবিজ্ঞান ও বাংলা ধ্বনিতত্ত্ব ",,3,"&bull; &nbsp;শব্দ ও ভাষা সংক্রান্ত ধ্বনিবিজ্ঞানের উপর লেখা রবীন্দ্রনাথ রচিত গ্রন্থ হলো-<strong> 'শব্দতত্ত্ব'</strong>&nbsp;<br />- গ্রন্থটি ১৯০৯ সালে প্রকাশিত হয়<br />- এছাড়া তিনি বাংলা ব্যাকরণ থেকে সম্প্রদান কারক কে বাদ দেওয়ার কথা বলেছিলেন।<br /><br />উৎস: লাল নীল দীপাবলি-হুমায়ুন আজাদ, এবং বাংলাপিডিয়া।",1,True,2023-05-09 10:40:37.768440+00:00,2023-05-18 03:57:09.934299+00:00
260921,4714,"রবীন্দ্রনাথ ঠাকুরের বিজ্ঞান সংক্রান্ত গ্রন্থ কোনটি? ","ক) বিশ্বসৃষ্টির নিগূঢ় তত্ত্ব ","খ) কল্পবিজ্ঞান ","গ) বিশপরিচয় ","ঘ) বিজ্ঞান পরিচয় ",,3,"রবীন্দ্রনাথ ঠাকুরের বিজ্ঞান সংক্রান্ত গ্রন্থ- 'বিশপরিচয়'।<br /><br />জীবনসায়াহ্নে এসে রবীন্দ্রনাথ বিজ্ঞানের নানা জটিল তত্ত্ব নিয়ে ভেবেছেন। <br />তারই ফসল বিশ্বপরিচয় (১৯৩৭)। বিজ্ঞানের প্রতি কবির সহজাত অনুরাগ ছিল শৈশব থেকেই। <br />প্রাণিবিদ্যা, পদার্থবিদ্যা এবং জ্যোতির্বিদ্যা বিষয়ে তিনি প্রচুর প্রবন্ধ রচনা করেন। <br />প্রথম জীবনে আচার্য জগদীশচন্দ্র বসুর সাহচর্য ও সখ্য বিজ্ঞানের প্রতি তাঁর কৌতূহল বাড়িয়ে তোলে। <br />তাঁর সমগ্র কাব্যসাহিত্যে এক সজাগ বিজ্ঞানচেতনা ও দার্শনিক উপলব্ধির ছাপ সুস্পষ্ট। <br />ইউরোপ সফরকালে রবীন্দ্রনাথ জার্মানিতে আইনস্টাইনের সঙ্গে সাক্ষাৎ করেন। <br />সমকালীন বিজ্ঞানের গতিময়তার সুর তাঁর অসংখ্য কবিতায় ধ্বনিত। <br />কবির প্রকৃতিবিষয়ক কবিতার অন্তরালেও ফুটে উঠেছে বিশ্বসৃষ্টির নিগূঢ় বৈজ্ঞানিক তত্ত্ব। সে (১৯৩৭), তিনসঙ্গী (১৮৪০), গল্পসল্প (১৯৪১) এসব গ্রন্থে বিজ্ঞান ও বিজ্ঞানীদের নিয়ে রবীন্দ্রনাথ চমৎকার গল্প উপস্থাপন করেছেন।",1,True,2023-05-09 11:01:50.612482+00:00,2023-05-18 03:57:10.096958+00:00
260916,4714,"রবীন্দ্রনাথ ঠাকুর 'তাসের দেশ' নাটকটি কাকে উৎসর্গ করেছেন? ","ক) শরৎচন্দ্র চট্টোপাধ্যায় ","খ) নেতাজি সুভাষচন্দ্র বসু ","গ) চিত্তরঞ্জন দাস ","ঘ) সুধীন্দ্রনাথ দত্ত ",,2,"- 'তাসের দেশ' নাটকটি রবীন্দ্রনাথ ঠাকুর নেতাজি সুভাষচন্দ্র বসুকে উৎসর্গ করেন।&nbsp;<br />- 'তাসের দেশ' (১৯৩৩) রূপক নাট্য।<br />- রবীন্দ্রনাথের নিজেরই 'এক আষাঢ়ে গল্প' এই নাটকের ভিত্তিভূমি।&nbsp;<br /><br />এছাড়া,<br />- কাজী নজরুল ইসলাম তার সঞ্চিতা কাব্যগ্রন্থ রবীন্দ্রনাথ ঠাকুরকে উৎসর্গ করেন।<br />- রবীন্দ্রনাথ ঠাকুর তাঁর কালের যাত্রা নাটকটি শরৎচন্দ্র চট্টোপাধ্যায়কে উৎসর্গ করেন।<br />- এছাড়াও তিনি নেতাজি সুভাষচন্দ্র বসুকে উৎসর্গ করেন 'তাসের দেশ' নাটক।<br />- কাজী নজরুল ইসলামকে &nbsp;উৎসর্গ করেছেন তাঁর 'বসন্ত' নাটকটি।<br />- ভিক্টোরিয়া ওকাম্পোকে তাঁর রচিত &lsquo;পূরবী&rsquo; কাব্যগ্রন্থাটি উৎসর্গ করেন।<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর এবং বাংলাপিডিয়া।",1,True,2023-05-09 10:57:50.175802+00:00,2023-05-18 03:57:09.779749+00:00
261305,4642,"'আমারই চেতনার রঙে পান্না হল সবুজ'- পঙ্‌ক্তিটির রচয়িতা কে? ","ক) কাজী নজরুল ইসলাম ","খ) রবীন্দ্রনাথ ঠাকুর ","গ) অন্নদাশঙ্কর রায় ","ঘ) ফররুখ আহমদ ",,2,"&bull; 'আমারই চেতনার রঙে পান্না হল সবুজ'- পঙ্&zwnj;ক্তিটির রচয়িতা <strong>'রবীন্দ্রনাথ ঠাকুর'।&nbsp;</strong><br />- পঙ্&zwnj;ক্তিটি 'শ্যামলী' কাব্যগ্রন্থের অন্তর্গত 'আমি' কবিতার পঙ্&zwnj;ক্তি।&nbsp;<br /><br /><strong>'আমি' কবিতা<br />-রবীন্দ্রনাথ ঠাকুর&nbsp;</strong><br /><br /><em>আমারই চেতনার রঙে পান্না হল সবুজ,&nbsp;</em><br /><em>চুনি উঠল রাঙা হয়ে।</em><br /><em>আমি চোখ মেললুম আকাশে,</em><br /><em>জ্বলে উঠল আলো</em><br /><em>পুবে পশ্চিমে।</em><br /><em>গোলাপের দিকে চেয়ে বললুম ""সুন্দর',</em><br /><em>সুন্দর হল সে।</em><br /><em>&nbsp;তুমি বলবে, এ যে তত্ত্বকথা,</em><br /><em>এ কবির বাণী নয়।</em><br /><em>আমি বলব, এ সত্য,</em><br /><em>তাই এ কাব্য।</em><br /><em>এ আমার অহংকার,</em><br /><em>অহংকার সমস্ত মানুষের হয়ে।</em><br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা-ড. সৌমিত্র শেখর; 'আমি' কবিতা- রবীন্দ্রনাথ ঠাকুর।&nbsp;&nbsp;",1,True,2023-05-10 09:35:36.012778+00:00,2023-05-16 03:53:54.857174+00:00
260753,4639,রবীন্দ্রনাথ ঠাকুর কোন কাব্যগ্রন্থটি সুধীন্দ্রনাথ দত্তকে উৎসর্গ করেন?,ক) সেঁজুতি,খ) নবজাতক,গ) আকাশ-প্রদীপ,ঘ) শ্যামলী,,3,"<strong>রবীন্দ্রনাথ ঠাকুর:</strong><br />&bull; রবীন্দ্রনাথ ঠাকুর কবি, সঙ্গীতজ্ঞ, কথাসাহিত্যিক, নাট্যকার, চিত্রশিল্পী, প্রাবন্ধিক, দার্শনিক, শিক্ষাবিদ ও সমাজ-সংস্কারক।<br />মূলত কবি হিসেবেই তাঁর প্রতিভা বিশ্বময় স্বীকৃত।<br />&bull; ১৯১৩ সালে তাঁকে নোবেল পুরস্কারে ভূষিত করা হয়। এশিয়ার বিদগ্ধ ও বরেণ্য ব্যক্তিদের মধ্যে তিনিই প্রথম এই পুরস্কার জয়ের গৌরব অর্জন করেন।<br />&bull; রবীন্দ্রনাথ ঠাকুরের জন্ম ১৮৬১ সালের ৭ মে (১২৬৮ বঙ্গাব্দের ২৫ বৈশাখ) কলকাতার জোড়াসাঁকোর অভিজাত ঠাকুর পরিবারে।&nbsp;<br />১৯৪১ সালের ৭ আগস্ট (২২ শ্রাবণ ১৩৪৮) জোড়াসাঁকোর বাড়িতে রবীন্দ্রনাথ শেষ নিঃশ্বাস ত্যাগ করেন।<br /><br />&bull;<strong> আকাশ-প্রদীপ:</strong><br />- 'আকাশ প্রদীপ' রবীন্দ্রনাথ ঠাকুর রচিত একটি কাব্য গ্রন্থ। &nbsp;<br />- এটি ১৯৩৯ সালে প্রকাশিত হয়। &nbsp;<br />- অধিকাংশ কবিতার শৈশবস্মৃতি &nbsp;এবং জীবন সায়াহ্নের অনুভূতির &nbsp;'গোধূলিতে নামল আঁধার' কবিতাটিকে কাব্যগ্রন্থের মূলসুর বলা হয়।&nbsp;<br />- এই কাব্য <strong>সুধীন্দ্রনাথ দত্তকে উৎসর্গ করেন</strong> রবীন্দ্রনাথ ঠাকুর।<br /><br /><strong>রবীন্দ্রনাথের প্রধান কাব্যগ্রন্থগুলো হলো:</strong><br />- মানসী,&nbsp;<br />- সোনারতরী,&nbsp;<br />- চিত্রা,&nbsp;<br />- চৈতালি,&nbsp;<br />- কল্পনা,&nbsp;<br />- ক্ষণিকা,&nbsp;<br />- গীতাঞ্জলি,&nbsp;<br />- বলাকা,&nbsp;<br />- পূরবী,&nbsp;<br />- পুনশ্চ,&nbsp;<br />- পত্রপুট,&nbsp;<br />- সেঁজুতি,&nbsp;<br />- শেষলেখা।&nbsp;<br />&nbsp;<br /><strong>উল্লেখযোগ্য উপন্যাস:</strong><br />- চোখের বাল,<br />- গোরা,&nbsp;<br />- যোগাযোগ,&nbsp;<br />- চতুরঙ্গ,&nbsp;<br />- ঘরে- বাইরে,&nbsp;<br />- মালঞ্চ,&nbsp;<br />- চার অধ্যায়।<br /><br /><strong>উল্লেখযোগ্য নাটক:</strong><br />- বিসর্জন,&nbsp;<br />- রাজা,&nbsp;<br />- ডাকঘর,&nbsp;<br />- অচলায়তন,&nbsp;<br />- চিরকুমার সভা,&nbsp;<br />- রক্তকরবী,&nbsp;<br />- তাসের দেশ।&nbsp;<br /><br />উৎস : বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর এবং বাংলাপিডিয়া।",1,True,2023-05-09 08:48:56.471754+00:00,2023-05-12 03:52:13.929669+00:00
260195,4083,"সত্য যে কঠিন, কঠিনেরে ভালোবাসিলাম ____ সে কখনো করে না বঞ্চনা। কবিতাংশটি কার?","ক) শামসুর রাহমান ","খ) রবীন্দ্রনাথ ঠাকুর ",গ) কাজী নজরুল ইসলাম,ঘ) জীবনানন্দ দাশ,,2,"- উল্লেখিত সত্য যে কঠিন, কঠিনেরে ভালোবাসিলাম, সে কখনো করে না বঞ্চনা। লাইনটি রবীন্দ্রনাথ ঠাকুর রচিত।<br />- প্রশ্নে উল্লেখিত লাইনটি রবীন্দ্রনাথ ঠাকুরের 'শেষলেখা' কাব্যগ্রন্থের 'রূপ নারানের কুলে কবিতা থেকে নেওয়া হয়েছে।<br /><strong><br />শেষলেখা</strong><br />- (১৯৪১) রবীন্দ্রনাথ ঠাকুরের সর্বশেষ কাব্যগ্রন্থ।<br />- এই গ্রন্থের নামকরণ রবীন্দ্রনাথ করে যেতে পারেন নি অধিকাংশ কবিতা জীবনের শেষ কয়েকদিনের রচনা।<br />- কয়েকটি কবিতা মুখে মুখে রচিত।<br />- অনুভূতির গভীরতা ও জীবন সম্বন্ধে দার্শনিক জিজ্ঞাসার শ্রেষ্ঠ নিদর্শন আছে &lsquo;দুখের আঁধার রাত্রি বারেবারে' কিংবা &lsquo;তোমার সৃষ্টির পথ রেখেছ আকীর্ণ করি' প্রভৃতি কবিতায়।<br />- এই কাব্যগ্রন্থে রবীন্দ্রনাথের ভাববাদী দর্শনের মধ্যেও চরমভাবে ইহজগৎপ্রীতি প্রকাশিত। <br />- তিনি লিখেছেন :<br />&lsquo;রূপ-নারানের কূলে<br />জেগে উঠিলাম: জানিলাম এজগৎ<br />স্বপ্ন নয়।<br /><br /><strong>উৎস</strong>: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2023-05-08 08:36:15.308861+00:00,2023-05-14 03:55:36.888086+00:00
262068,5132,পদাবলী লিখেছেন কে?,ক) রবীন্দ্রনাথ ঠাকুর,খ) মাইকেল মধুসূদন দত্ত,গ) ঈশ্বরচন্দ্র গুপ্ত,ঘ) কায়কোবাদ,,1,&bull; আধুনিক কবিদের মধ্যে পদাবলী রচনা করেছেন - <strong>রবীন্দ্রনাথ ঠাকুর।<br />- </strong>তাঁর রচিত কাব্যের নাম<strong> - 'ভানুসিংহের পদাবলী'।</strong><br />- ব্রজবুলি ভাষায় রচিত এই কাব্য।<br /><br />উৎস: বাংলাপিডিয়া।,1,True,2023-05-12 10:25:09.556509+00:00,2023-05-15 03:59:37.675283+00:00
262372,4641,রবীন্দ্রনাথ ঠাকুর রচিত কবিতার সংকলন কোনটি?,ক) পঞ্চভূত,খ) সঞ্চিতা,গ) বসন্ত,"ঘ) সঞ্চয়িতা ",,4,"<strong>&bull; সঞ্চয়িতা:<br /></strong>- &lsquo;সঞ্চয়িতা&rsquo; (১৯৩১) রবীন্দ্রনাথ ঠাকুর রচিত নিজ কবিতার সংকলন।<br />- &lsquo;সঞ্চয়িতা&rsquo; রবীন্দ্রনাথ ঠাকুরের সর্বাপেক্ষা জনপ্রিয় সংকলিত গ্রন্থ।<br />- কবিতাগুলি কালানুক্রমিকভাবে সজ্জিত। &lsquo;সান্ধ্যসঙ্গীত&rsquo; কাব্যগ্রন্থ থেকে কবিতাগুলি এতে সংকলিত হয়েছে।<br /><br />অন্যদিকে,<br />&bull; কাজী নজরুল ইসলামের কবিতা সংকলন - &lsquo;সঞ্চিতা'।<br />- এতে ৭৮টি কবিতা ও গান সংকলিত হয়েছে।<br />- &lsquo;সঞ্চিতা' কবিতা সংকলনটি বিশ্বকবি রবীন্দ্রনাথ ঠাকুরকে কাজী নজরুল ইসলাম উৎসর্গ করেন।<br /><br />&bull; &lsquo;বসন্ত&rsquo; রবীন্দ্রনাথ ঠাকুর রচিত গীতিনাট্য ও পঞ্চভূত রবীন্দ্রনাথ ঠাকুর রচিত প্রবন্ধগ্রন্থ।<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2023-05-13 10:38:54.533168+00:00,2023-05-15 03:59:25.783541+00:00
127663,2536,রবীন্দ্রনাথ ঠাকুরের কোন কবিতায় একজন শোষক চরিত্রের দেখা পাওয়া যায়?,ক) কুলি-মজুর,খ) সোনার তরী,গ) দুই বিঘা জমি,ঘ) দরিদ্র,,3,"রবীন্দ্রনাথ ঠাকুর ‘দুই বিঘা জমি’ কবিতার ভূস্বামী বাবু চরিত্রটিকে শোষক রূপে উপস্থাপন করেছেন।<br/>কবিতার দুটি বিখ্যাত চরন:<br/><em>“এ জগতে হায়, সেই বেশি চায় আছে যার ভুরি ভুরি!<br/>রাজার হস্ত করে সমস্ত কাঙালের ধন চুরি।”</em><br/>এই বক্তব্য দিয়ে রবীন্দ্রনাথ বুঝিয়েছেন: ধনীরা আরাে ধনী হতে চায়। এ কারণে তারা গরিব ও সাধারণ মানুষকে শােষণ করে এবং এই শােষণের মাধ্যমেই নিজেদের সম্পদ বৃদ্ধি করতে তারা তৎপর থাকে।<br/>সূত্র: দুই বিঘা জমি কবিতা ও বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা-ড. সৌমিত্র শেখর।",1,True,2021-04-07 19:10:16.575732+00:00,2023-05-13 11:58:52.048160+00:00
127662,2536,"“ফ্যাশনটা হলো মুখোশ, স্টাইলটা হলো মুখশ্রী” - কোন উপন্যাসে পাওয়া যায়?",ক) শেষের কবিতা,খ) চোখের বালি,গ) দুইবোন,ঘ) মালঞ্চ,,1,"“অমিত বলে, ফ্যাশানটা হল মুখোশ, স্টাইলটা হল মুখশ্রী। ওর মতে যারা সাহিত্যের ওমরাও-দলের, যারা নিজের মন রেখে চলে, স্টাইল তাদেরই। আর যারা আমলা-দলের, দশের মন রাখা যাদের ব্যাবসা, ফ্যাশান তাদেরই।”<br/>- ‘শেষের কবিতা’ উপন্যাস থেকে উদ্ধৃত।",1,True,2021-04-07 19:10:16.538899+00:00,2024-05-17 07:03:27.186509+00:00
127661,2536,রবীন্দ্রনাথ ঠাকুরের প্রথম প্রকাশিত কবিতা কোনটি?,ক) হিন্দুমেলার উপহার,খ) কবি-কাহিনী,গ) বনফুল,ঘ) সোনার তরী,,1,রবীন্দ্রনাথ ঠাকুরের প্রথম প্রকাশিত কবিতা <strong>হিন্দুমেলার উপহার</strong>। ২৫ ফেব্রুয়ারি ১৮৭৪ সালে অমৃতবাজার পত্রিকায় এটি প্রকাশিত হয়। তখন তাঁর বয়স ছিল মাত্র তের বছর।<br/> “কবি-কাহিনী” - তাঁর রচিত প্রথম কাব্যগ্রন্থ (প্রকাশকাল: ১৮৭৮)।<br/>বনফুল তাঁর দ্বিতীয় প্রকাশিত কাব্যগ্রন্থ (প্রকাশকাল: ১৮৮০)<br/>সূত্রঃ বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা-ড. সৌমিত্র শেখর,1,True,2021-04-07 19:10:16.504202+00:00,2023-05-13 11:59:03.341724+00:00
127651,2536,‘পঞ্চভূত’ রবীন্দ্রনাথ ঠাকুরের কোন জাতীয় রচনা?,ক) নাটক,খ) কাব্যগ্রন্থ,গ) ছোটগল্প,ঘ) প্রবন্ধগ্রন্থ,,4,"রবীন্দ্রনাথ ঠাকুরের প্রবন্ধ গ্রন্থগুলোর নাম হলোঃ পঞ্চভূত (১৮৯৭), বিচিত্রপ্রবন্ধ (১৯০৭), সাহিত্য (১৯০৭), মানুষের ধর্ম (১৯৩৩), কালান্তর (১৯৩৭) ও সভ্যতার সংকট (১৯৪১)।<br />তাঁর রচিত নাটক- বাল্মীকি প্রতিভা, প্রকৃতির প্রতিশোধ, রাজা ও রানী, বিসর্জন, চিত্রাঙ্গদা, মালিনী, শারোদৎসব, প্রায়শ্চিত্ত, রাজা, অচলায়তন, ডাকঘর, বসন্ত, তাসের দেশ, রক্তকরবী, কালের যাত্রা, চিরকুমার সভা, নটীর পূজা, পরিত্রাণ ইত্যাদি।<br />[সূত্রঃ লাইভ এমসিকিউ লেকচার এবং বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা-ড. সৌমিত্র শেখর]",1,True,2021-04-07 19:10:16.131387+00:00,2023-05-13 12:00:09.180712+00:00
262538,4834,"'রূপ-নারানের কূলে
      জেগে উঠলাম;
জানিলাম এজগৎ
       স্বপ্ন নয়।'- এটি কার উক্তি?",ক) কাজী নজরুল ইসলাম,খ) কাজী মোতাহার হোসেন,গ) রবীন্দ্রনাথ ঠাকুর,ঘ) সুকান্ত ভট্টাচার্য,,3,"-<strong><em> 'রূপ-নারানের কূলে</em></strong><br /><strong><em>&nbsp; &nbsp; &nbsp; জেগে উঠলাম;</em></strong><br /><strong><em>জানিলাম এজগৎ</em></strong><br /><em><strong>&nbsp; &nbsp; &nbsp; &nbsp;স্বপ্ন নয়।' </strong>রবীন্দ্রনাথ ঠাকুর রচিত 'শেষলেখা' কাব্য গ্রন্থের 'রূপনারানের কূলে ' কবিতা থেকে নেওয়া হয়েছে।<br /><br /></em><strong>&bull; শেষলেখা (কাব্যগ্রন্থ):<br /></strong>- রবীন্দ্রনাথ ঠাকুরের মৃত্যুর পর প্রকাশিত তাঁর শেষ কাব্যগ্রন্থ।<br />- এই কাব্যগ্রন্থের নাম রবীন্দ্রনাথ নামকরণ করে যেতে পারেননি।<br />- এই কাব্যগ্রন্থে রবীন্দ্রনাথের ভাববাদী দর্শনের মধ্যেও চরমভাবে ইহজগৎ প্রকাশিত।<br /><br /><strong>&bull; শেষলেখা কাব্যগ্রন্থের কবিতাগুলো হল:</strong><br />- সুমুখে শান্তিপারাবার,<br />- রাহুর মতন মৃত্যু,<br />- ওরে পাখি,<br />- রৌদ্রতাপ ঝাঁঝাঁ করে,<br />- আরো একবার যদি পারি,<br />- ওই মহামানব আসে,&nbsp;<br />- জীবন পবিত্র জানি,<br />- বিবাহের পঞ্চম বরষে,<br />- বাণীর মুরতি গড়ি,<br />- আমার এ জন্মদিন-মাঝে আমি হারা,<br />- <strong>রূপ-নারানের কূলে</strong>,<br />- তব জন্মদিবসের দানের উৎসবে,<br />- প্রথম দিনের সূর্য,&nbsp;<br />- দুঃখের আঁধার রাত্রি বারে বারে,<br />- তোমার সৃষ্টির পথ রেখেছ আকীর্ণ করি।<br /><br />উৎস: &nbsp;বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর ও আমার রবীন্দ্রনাথ ডট কম।",1,True,2023-05-14 05:09:17.467943+00:00,2023-06-17 03:54:33.307104+00:00
188408,3522,বাংলাদেশের জাতীয় সঙ্গীতের সুর করার ক্ষেত্রে কোন ধরণের সঙ্গীতের প্রভাব রয়েছে?,ক) লোকগান,খ) বাউল গান,গ) পালাগান,ঘ) কবিগান,,2,"<strong>বাংলাদেশের জাতীয় সঙ্গীত রচনার ইতিহাস:</strong><br />- ১৯০৬ সালে রবীন্দ্রনাথ ঠাকুর কর্তৃক রচিত &lsquo;আমার সোনার বাংলা&rsquo; শীর্ষক সঙ্গীতটি গণপ্রজাতন্ত্রী বাংলাদেশের জাতীয় সঙ্গীত হিসেবে গৃহীত হয়।<br />- এই সঙ্গীত বিশ শতকের প্রথম দুই দশকে স্বদেশী আন্দোলনের সময় অত্যন্ত জনপ্রিয় ছিল।<br />- বঙ্গভঙ্গ (১৯০৫) বিরোধী রাজনীতিক, স্বদেশী কর্মী ও বিপ্লবীরা বাঙালি জনগণকে দেশপ্রেমে উদ্বুদ্ধ করার মাধ্যম হিসেবে এ গান প্রচার করেন।<br />- গানটি সুর করার ক্ষেত্রে গগন হরকরা রচিত <strong>কালজয়ী বাউল গান</strong> &lsquo;আমি কোথায় পাবো তারে&rsquo; এর প্রভাব রয়েছে।<br /><br /><strong>বাংলাদেশের জাতীয় সঙ্গীতের গগন হরকরার প্রভাব পড়ে যেভাবে:</strong><br />- তৎকালীন ভারত উপমহাদেশের নদীয়ার (বর্তমান কুষ্টিয়া) একটি ছোট গ্রামে গগনের বাস।<br />- ভূ-খন্ডের এই অংশে তখন প্রতিনিধিত্ব লালন সাঁই, গ্রামীণ সাংবাদিকতার পথিকৃত কাঙাল হরিনাথ, সাহিত্যিক মীর মশাররফ হোসেনের মতো কালজয়ী প্রতিভাদের। শিলাহদহ এস্টেটে ঠাকুরবাড়ির জমিদারি দেখাশোনার জন্য আসতেন রবীন্দ্রনাথ ঠাকুর।<br /><br />- শিলাইদহ পোস্ট অফিসে ডাকহরকরার কাজের ফাঁকে গান রচনা ও গাইতেন গগন। তিনি বাউল সম্রাট ফকির লালনের অনুসারী ছিলেন।<br />- রবীন্দ্রনাথ শিলাইদহের কুঠিবাড়িতে এলে চিঠিপত্রাদি দিতে জমিদার কাচারিতে যাওয়া হতো গগনের।<br />- তার রচিত ও সুরারোপিত &lsquo;আমি কোথায় পাব তারে, আমার মনের মানুষ যে রে&rsquo; গানটি শুনে মুগ্ধ হন রবীন্দ্রনাথ।<br /><br />রবীন্দ্রনাথ গগণের নাম ও তার গানের বিষয়ে তার প্রবন্ধ &ldquo;An Indian Folk Religion&rdquo; এ উল্লেখ করেন।<br />- সেখানে &lsquo;আমি কোথায় পাবো তারে&rsquo;&mdash;গানটির উল্লেখ করে রবীন্দ্রনাথ বলেন, &ldquo;The first Baul song, which I chanced to hear with any attention, profoundly stirred my mind.&rdquo;<br /><br />এই গান রবীন্দ্রনাথকে এতোটাই প্রভাবিত করে যে, তিনি এর সুরে রচনা করেন &lsquo;আমার সোনার বাংলা আমি তোমায় ভালবাসি&rsquo;।<br />---------------<br />- রবীন্দ্রনাথ ঠাকুর ডাকঘর নাটকটি গগন হরকরার জীবন থেকে প্রভাবিত হয়ে লিখেছিলেন।<br />- নাটকের গগেন্দ্রনাথ ঠাকুর চরিত্রটি তা প্রমাণ করে।<br /><br />উৎস: ডেইলি স্টার পত্রিকা রিপোর্ট ও বিডি নিউজ২৪.কম আর্কাইভ।",1,True,2022-05-21 19:37:36.024860+00:00,2023-05-14 11:34:57.360499+00:00
262657,5158,রবীন্দ্রনাথ ঠাকুর কোন গ্রন্থটি কাজী নজরুল ইসলামকে উৎসর্গ করেছিলেন?,ক) সঞ্চয়িতা,খ) ৰলাকা,গ) বসন্ত,ঘ) সেঁজুতি,,3,"রবীন্দ্রনাথ ঠাকুর বসন্ত গ্রন্থটি কাজী নজরুল ইসলামকে উতসর্গ করেন।<br /><br /><strong>বসন্ত</strong><br />- &lsquo;বসন্ত&rsquo; রবীন্দ্রনাথ ঠাকুর রচিত একটি গীতিনাট্য।&nbsp;&nbsp;<br />- এটি ১৯২৩ সালে প্রকাশিত হয়।<br /><strong><br />অপরদিকে-</strong><br />&lsquo;সঞ্চিতা' কাব্যসংকলনটি বিশ্বকবি রবীন্দ্রনাথ ঠাকুরকে কাজী নজরুল ইসলাম উৎসর্গ করেন।<br /><br />উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।",1,True,2023-05-14 07:01:48.125852+00:00,2023-05-17 03:58:00.976063+00:00
262614,5158,‘গতিবাদ ‘র প্রভাবে রবীন্দ্রনাথ ঠাকুরের কোন কাব্যগ্রন্থটি রচিত হয়েছিল?,ক) পূরবী,খ) খেয়া,গ) বলাকা,ঘ) সোনার তরী,,3,"&bull; বলাকা ১৯১৬ সালে রচিত রবীন্দ্রনাথ ঠাকুরের গতিচেতনা বিষয়ক কাব্য।<br />- কাব্যটি রবীন্দ্র কবি মানসের বিবর্তন ধারাপথে আত্মপ্রকাশ করেছে। <br />- এ কাব্যের ভাষা তীক্ষ্ণ, দীপ্ত, শাণিত ও উজ্জ্বল।<br />- এ কাব্যের ছন্দের গতিময়তা ও ভাষার সংহতি এবং নবতর বক্তব্যকে রূপ দেওয়ার কারণে এর আঙ্গিক একটি বিশিষ্টরূপ লাভ করেছে।<br /><br />উৎস: বাংলাপিডিয়া।",1,True,2023-05-14 06:23:06.173534+00:00,2023-05-17 03:58:00.150532+00:00
